z_tone,z_gold,z_mat,z_hard,z_force,z_vol,vol_ratio,log_vol,slope21_tone,events_week,пара,день_X,метка,название,файл,дней
0.4267658402990757,-0.415298462083861,-1.8812721170069122,-0.7034575817841491,-1.3480471689132045,0.5142203954183783,1.1546391752577319,2.0794415416798357,0.0903886605719116,56.0,COD-RWA,2025-01-23,1,Наступление на Гому,COD-RWA_2025-01-23.csv,59
4.187970408852108,1.6579617485503857,6.683696988354702,0.0,0.0,0.8755168930209289,1.2664907651715038,2.841581593726733,0.2589115968137869,120.0,ETH-SDN,2019-12-16,0,контроль к «Аль-Фашага» (−1 г.),ETH-SDN_2019-12-16_control.csv,60
-2.358494890255912,0.16400323678565581,0.036839744904809096,0.13985313814001707,3.172300603538395,0.3558565758136738,1.0771704180064308,4.561367563329698,-0.04425013153951786,670.0,ETH-SDN,2020-12-15,1,Аль-Фашага,ETH-SDN_2020-12-15.csv,60
1.0216073362973308,-0.8865521239483677,-0.9891533894636748,-1.0085816494613458,-0.6602910082006266,1.148645456533947,2.1251629726205996,4.757277964185549,0.08923281213038785,815.0,FRA-SYR,2017-04-14,0,контроль к «Удары по объектам ОМУ в Сирии» (−1 г.),FRA-SYR_2017-04-14_control.csv,60
0.39577987616177235,1.5412133699027453,-0.09759401214975502,0.5395588127340493,1.7598173825406873,3.276077548750451,5.081893313298273,5.487165199843267,0.05136495629031486,1691.0,FRA-SYR,2018-04-14,1,Удары по объектам ОМУ в Сирии,FRA-SYR_2018-04-14.csv,60
1.4462565347646943,3.3989741621840617,1.4172809920337837,1.47331142232665,-0.25658455629612376,2.2860122437756014,4.25062299750801,6.055444876771389,0.08219209478198648,2985.0,GBR-SYR,2017-04-14,0,контроль к «Удары по объектам ОМУ в Сирии» (−1 г.),GBR-SYR_2017-04-14_control.csv,60
1.4226263793778575,0.3650937256089771,0.08564673584853398,0.04838245398468309,0.047022850798983905,3.676605705835902,6.031878031878032,5.73933345892052,0.00894978390914195,2176.0,GBR-SYR,2018-04-14,1,Удары по объектам ОМУ в Сирии,GBR-SYR_2018-04-14.csv,60
-0.40254662637818645,0.9903827797101299,0.9879661303631248,1.4564556253726182,0.4845416404175889,-0.14265642876991733,0.8600682593856656,3.9889840465642745,-0.08593455235382608,378.0,IND-PAK,2018-02-26,0,контроль к «Балакот и ответ Пакистана» (−1 г.),IND-PAK_2018-02-26_control.csv,60
1.4796004353485992,1.4973191789027116,1.4773377216317818,0.4709855388187343,0.7272220892055262,1.659432878838519,2.708816297857394,5.6183283261151775,0.23119908001751,1928.0,IND-PAK,2019-02-26,1,Балакот и ответ Пакистана,IND-PAK_2019-02-26.csv,60
1.160001491521352,0.29680902927144454,0.1723485403720642,0.7739263189601449,0.9010075907011867,1.0086956426040599,1.1065182829888711,3.2131451501592156,0.03375815876489082,174.0,IND-PAK,2024-05-07,0,"контроль к «Индия — Пакистан, операция «Синдур»» (−1 г.)",IND-PAK_2024-05-07_control.csv,60
